,Cod,Nome,Pop,UF,code,ip_vl_n,cat_ibp
3694,3538006,Pindamonhangaba (SP),171885,SP,353800,-1.344,1
3695,3538105,Pindorama (SP),17378,SP,353810,-1.3323,2
3696,3538204,Pinhalzinho (SP),15564,SP,353820,-1.0687,3
3697,3538303,Piquerobi (SP),3706,SP,353830,-0.6866,3
3698,3538501,Piquete (SP),13495,SP,353850,-1.1112,2
3699,3538600,Piracaia (SP),27617,SP,353860,-1.0918,2
3700,3538709,Piracicaba (SP),410275,SP,353870,-1.5307,0
3701,3538808,Piraju (SP),29930,SP,353880,-1.2836,2
3702,3538907,Pirajuí (SP),25939,SP,353890,-1.1439,2
3703,3539004,Pirangi (SP),11524,SP,353900,-1.3730000000000002,1
3704,3539103,Pirapora do Bom Jesus (SP),19453,SP,353910,-0.9197,3
3705,3539202,Pirapozinho (SP),27974,SP,353920,-1.2031,2
3706,3539301,Pirassununga (SP),77330,SP,353930,-1.4686,0
3707,3539400,Piratininga (SP),13890,SP,353940,-1.2666,2
3708,3539509,Pitangueiras (SP),40430,SP,353950,-1.1811,2
3709,3539608,Planalto (SP),5370,SP,353960,-1.1275,2
3710,3539707,Platina (SP),3606,SP,353970,-0.8490000000000001,3
3711,3539806,Poá (SP),119221,SP,353980,-1.3219999999999998,2
3712,3539905,Poloni (SP),6166,SP,353990,-1.271,2
3713,3540002,Pompéia (SP),22326,SP,354000,-1.3339,1
3714,3540101,Pongaí (SP),3385,SP,354010,-1.1662,2
3715,3540200,Pontal (SP),51717,SP,354020,-1.1534,2
3716,3540259,Pontalinda (SP),4719,SP,354025,-0.8779,3
3717,3540309,Pontes Gestal (SP),2576,SP,354030,-1.187,2
3718,3540408,Populina (SP),4136,SP,354040,-0.9716,3
3719,3540507,Porangaba (SP),10205,SP,354050,-0.8406,3
3720,3540606,Porto Feliz (SP),53698,SP,354060,-1.3330000000000002,1
3721,3540705,Porto Ferreira (SP),56848,SP,354070,-1.3791,1
3722,3540754,Potim (SP),25603,SP,354075,-1.1355,2
3723,3540804,Potirendaba (SP),17668,SP,354080,-1.3659,1
3724,3540853,Pracinha (SP),4327,SP,354085,-0.8546,3
3725,3540903,Pradópolis (SP),22239,SP,354090,-1.206,2
3726,3541000,Praia Grande (SP),336454,SP,354100,-1.3134,2
3727,3541059,Pratânia (SP),5371,SP,354105,-1.1708,2
3728,3541109,Presidente Alves (SP),4067,SP,354110,-0.9301,3
3729,3541208,Presidente Bernardes (SP),12943,SP,354120,-1.0367,3
3730,3541307,Presidente Epitácio (SP),44572,SP,354130,-1.0661,3
3731,3541406,Presidente Prudente (SP),231953,SP,354140,-1.4893,0
3732,3541505,Presidente Venceslau (SP),39648,SP,354150,-1.2863,2
3733,3541604,Promissão (SP),41211,SP,354160,-1.1983,2
3734,3541653,Quadra (SP),3902,SP,354165,-0.7509,3
3735,3541703,Quatá (SP),14309,SP,354170,-1.2136,2
3736,3541802,Queiroz (SP),3513,SP,354180,-0.8863,3
3737,3541901,Queluz (SP),13788,SP,354190,-0.7662,3
3738,3542008,Quintana (SP),6736,SP,354200,-1.0495,3
3739,3542107,Rafard (SP),9126,SP,354210,-1.3433,1
3740,3542206,Rancharia (SP),29743,SP,354220,-1.1624,2
3741,3542305,Redenção da Serra (SP),3827,SP,354230,-0.368,4
3742,3542404,Regente Feijó (SP),20523,SP,354240,-1.2808,2
3743,3542503,Reginópolis (SP),10047,SP,354250,-1.0776,2
3744,3542602,Registro (SP),56463,SP,354260,-1.055,3
3745,3542701,Restinga (SP),7762,SP,354270,-0.9356,3
3746,3542800,Ribeira (SP),3320,SP,354280,-0.1318,4
3747,3542909,Ribeirão Bonito (SP),13376,SP,354290,-1.1568,2
3748,3543006,Ribeirão Branco (SP),15984,SP,354300,-0.0661,4
3749,3543105,Ribeirão Corrente (SP),4786,SP,354310,-0.9869,3
3750,3543204,Ribeirão do Sul (SP),4537,SP,354320,-0.99,3
3751,3543238,Ribeirão dos Índios (SP),2222,SP,354323,-0.8047,3
3752,3543253,Ribeirão Grande (SP),7686,SP,354325,-0.3457,4
3753,3543303,Ribeirão Pires (SP),125238,SP,354330,-1.3529,1
3754,3543402,Ribeirão Preto (SP),720116,SP,354340,-1.5656,0
3755,3543501,Riversul (SP),5364,SP,354350,-0.3853,4
3756,3543600,Rifaina (SP),3651,SP,354360,-1.25,2
3757,3543709,Rincão (SP),10824,SP,354370,-1.1781,2
3758,3543808,Rinópolis (SP),9940,SP,354380,-1.0272,3
3759,3543907,Rio Claro (SP),209548,SP,354390,-1.5309,0
3760,3544004,Rio das Pedras (SP),36233,SP,354400,-1.3978,1
3761,3544103,Rio Grande da Serra (SP),52009,SP,354410,-1.1076,2
3762,3544202,Riolândia (SP),12856,SP,354420,-0.9046,3
3763,3544251,Rosana (SP),15929,SP,354425,-0.9002,3
3764,3544301,Roseira (SP),10888,SP,354430,-1.1889,2
3765,3544400,Rubiácea (SP),3195,SP,354440,-1.1081,2
3766,3544509,Rubinéia (SP),3191,SP,354450,-1.069,3
3767,3544608,Sabino (SP),5638,SP,354460,-1.1674,2
3768,3544707,Sagres (SP),2427,SP,354470,-0.9179999999999999,3
3769,3544806,Sales (SP),6481,SP,354480,-1.0982,2
3770,3544905,Sales Oliveira (SP),12103,SP,354490,-1.453,0
3771,3545001,Salesópolis (SP),17363,SP,354500,-0.9784,3
3772,3545100,Salmourão (SP),5372,SP,354510,-0.8534,3
3773,3545159,Saltinho (SP),8498,SP,354515,-1.617,0
3774,3545209,Salto (SP),120779,SP,354520,-1.516,0
3775,3545308,Salto de Pirapora (SP),46285,SP,354530,-1.1336,2
3776,3545407,Salto Grande (SP),9396,SP,354540,-0.6848,3
3777,3545506,Sandovalina (SP),4405,SP,354550,-0.6901,3
3778,3545605,Santa Adélia (SP),15639,SP,354560,-1.3582,1
3779,3545704,Santa Albertina (SP),6036,SP,354570,-1.1223,2
3780,3545803,Santa Bárbara d'Oeste (SP),195278,SP,354580,-1.5667,0
3781,3546009,Santa Branca (SP),14925,SP,354600,-1.113,2
3782,3546108,Santa Clara d'Oeste (SP),2111,SP,354610,-1.0507,3
3783,3546207,Santa Cruz da Conceição (SP),4584,SP,354620,-1.4109,1
3784,3546256,Santa Cruz da Esperança (SP),2166,SP,354625,-1.0823,2
3785,3546306,Santa Cruz das Palmeiras (SP),35102,SP,354630,-1.2349,2
3786,3546405,Santa Cruz do Rio Pardo (SP),48207,SP,354640,-1.3638,1
3787,3546504,Santa Ernestina (SP),5577,SP,354650,-1.2976,2
3788,3546603,Santa Fé do Sul (SP),32796,SP,354660,-1.4269999999999998,1
3789,3546702,Santa Gertrudes (SP),27850,SP,354670,-1.4687,0
3790,3546801,Santa Isabel (SP),58529,SP,354680,-1.0090000000000001,3
3791,3546900,Santa Lúcia (SP),8889,SP,354690,-1.2657,2
3792,3547007,Santa Maria da Serra (SP),6298,SP,354700,-1.045,3
3793,3547106,Santa Mercedes (SP),2947,SP,354710,-0.8768,3
3794,3547205,Santana da Ponte Pensa (SP),1448,SP,354720,-1.0984,2
3795,3547304,Santana de Parnaíba (SP),145073,SP,354730,-1.1965,2
3796,3547403,Santa Rita d'Oeste (SP),2476,SP,354740,-0.9265,3
3797,3547502,Santa Rita do Passa Quatro (SP),27641,SP,354750,-1.4506,0
3798,3547601,Santa Rosa de Viterbo (SP),26960,SP,354760,-1.3678,1
3799,3547650,Santa Salete (SP),1558,SP,354765,-1.1968,2
3800,3547700,Santo Anastácio (SP),20855,SP,354770,-1.1627,2
3801,3547809,Santo André (SP),723889,SP,354780,-1.5248,0
3802,3547908,Santo Antônio da Alegria (SP),7024,SP,354790,-1.121,2
3803,3548005,Santo Antônio de Posse (SP),23742,SP,354800,-1.1745,2
3804,3548054,Santo Antônio do Aracanguá (SP),8541,SP,354805,-1.1095,2
3805,3548104,Santo Antônio do Jardim (SP),5926,SP,354810,-1.0121,3
3806,3548203,Santo Antônio do Pinhal (SP),6843,SP,354820,-0.8553,3
3807,3548302,Santo Expedito (SP),3159,SP,354830,-0.9068,3
3808,3548401,Santópolis do Aguapeí (SP),4856,SP,354840,-1.2087,2
3809,3548500,Santos (SP),433991,SP,354850,-1.6253,0
3810,3548609,São Bento do Sapucaí (SP),10907,SP,354860,-0.7574,3
3811,3548708,São Bernardo do Campo (SP),849874,SP,354870,-1.4445,0
3812,3548807,São Caetano do Sul (SP),162763,SP,354880,-1.7313,0
3813,3548906,São Carlos (SP),256915,SP,354890,-1.5433,0
3814,3549003,São Francisco (SP),2813,SP,354900,-1.0702,3
3815,3549102,São João da Boa Vista (SP),92315,SP,354910,-1.5109,0
3816,3549201,São João das Duas Pontes (SP),2555,SP,354920,-1.0607,3
3817,3549250,São João de Iracema (SP),1942,SP,354925,-1.0976,2
3818,3549300,São João do Pau d'Alho (SP),2095,SP,354930,-1.1107,2
3819,3549409,São Joaquim da Barra (SP),52737,SP,354940,-1.4792,0
3820,3549508,São José da Bela Vista (SP),8991,SP,354950,-0.8826,3
3821,3549607,São José do Barreiro (SP),4141,SP,354960,-0.5947,4
3822,3549706,São José do Rio Pardo (SP),55298,SP,354970,-1.3347,1
3823,3549805,São José do Rio Preto (SP),469173,SP,354980,-1.5486,0
3824,3549904,São José dos Campos (SP),737310,SP,354990,-1.4842,0
3825,3549953,São Lourenço da Serra (SP),16127,SP,354995,-0.9083,3
3826,3550001,São Luiz do Paraitinga (SP),10693,SP,355000,-0.6814,3
3827,3550100,São Manuel (SP),41287,SP,355010,-1.327,2
3828,3550209,São Miguel Arcanjo (SP),33071,SP,355020,-0.7207,3
3829,3550308,São Paulo (SP),12396372,SP,355030,-1.3982,1
3830,3550407,São Pedro (SP),36298,SP,355040,-1.3247,2
3831,3550506,São Pedro do Turvo (SP),7724,SP,355050,-0.8804,3
3832,3550605,São Roque (SP),93076,SP,355060,-1.2954,2
3833,3550704,São Sebastião (SP),91637,SP,355070,-1.107,2
3834,3550803,São Sebastião da Grama (SP),12137,SP,355080,-0.9972,3
3835,3550902,São Simão (SP),15446,SP,355090,-1.3218,2
3836,3551009,São Vicente (SP),370839,SP,355100,-1.3225,2
3837,3551108,Sarapuí (SP),10493,SP,355110,-0.8372,3
3838,3551207,Sarutaiá (SP),3623,SP,355120,-0.9193,3
3839,3551306,Sebastianópolis do Sul (SP),3595,SP,355130,-1.3159999999999998,2
3840,3551405,Serra Azul (SP),15292,SP,355140,-1.032,3
3841,3551504,Serrana (SP),46166,SP,355150,-1.3233,2
3842,3551603,Serra Negra (SP),29669,SP,355160,-1.2634,2
3843,3551702,Sertãozinho (SP),128432,SP,355170,-1.4225,1
3844,3551801,Sete Barras (SP),12731,SP,355180,-0.4915,4
3845,3551900,Severínia (SP),17820,SP,355190,-1.16,2
3846,3552007,Silveiras (SP),6375,SP,355200,-0.5878,4
3847,3552106,Socorro (SP),41690,SP,355210,-1.1335,2
3848,3552205,Sorocaba (SP),695328,SP,355220,-1.5105,0
3849,3552304,Sud Mennucci (SP),7738,SP,355230,-1.2003,2
3850,3552403,Sumaré (SP),289875,SP,355240,-1.3701,1
3851,3552502,Suzano (SP),303397,SP,355250,-1.147,2
3852,3552551,Suzanápolis (SP),4063,SP,355255,-0.6559,3
3853,3552601,Tabapuã (SP),12561,SP,355260,-1.3928,1
3854,3552700,Tabatinga (SP),16787,SP,355270,-1.1692,2
3855,3552809,Taboão da Serra (SP),297528,SP,355280,-1.3330000000000002,1
3856,3552908,Taciba (SP),6371,SP,355290,-0.9681,3
3857,3553005,Taguaí (SP),14415,SP,355300,-1.2405,2
3858,3553104,Taiaçu (SP),6346,SP,355310,-1.0717,3
3859,3553203,Taiúva (SP),5562,SP,355320,-1.3308,2
3860,3553302,Tambaú (SP),23255,SP,355330,-1.3244,2
3861,3553401,Tanabi (SP),26231,SP,355340,-1.2642,2
3862,3553500,Tapiraí (SP),7725,SP,355350,-0.6278,4
3863,3553609,Tapiratiba (SP),12940,SP,355360,-1.1881,2
3864,3553658,Taquaral (SP),2815,SP,355365,-1.167,2
3865,3553708,Taquaritinga (SP),57547,SP,355370,-1.2705,2
3866,3553807,Taquarituba (SP),23292,SP,355380,-0.9738,3
3867,3553856,Taquarivaí (SP),5968,SP,355385,-0.4649,4
3868,3553906,Tarabai (SP),7609,SP,355390,-0.9424,3
3869,3553955,Tarumã (SP),15361,SP,355395,-1.1931,2
3870,3554003,Tatuí (SP),124134,SP,355400,-1.3952,1
3871,3554102,Taubaté (SP),320820,SP,355410,-1.4825,0
3872,3554201,Tejupá (SP),4452,SP,355420,-0.3747,4
3873,3554300,Teodoro Sampaio (SP),23395,SP,355430,-0.8317,3
3874,3554409,Terra Roxa (SP),9502,SP,355440,-1.3399,1
3875,3554508,Tietê (SP),42946,SP,355450,-1.4682,0
3876,3554607,Timburi (SP),2647,SP,355460,-0.8676,3
3877,3554656,Torre de Pedra (SP),2432,SP,355465,-1.1058,2
3878,3554706,Torrinha (SP),10100,SP,355470,-1.3462,1
3879,3554755,Trabiju (SP),1752,SP,355475,-1.0532,3
3880,3554805,Tremembé (SP),48228,SP,355480,-1.2705,2
3881,3554904,Três Fronteiras (SP),5856,SP,355490,-1.1398,2
3882,3554953,Tuiuti (SP),7058,SP,355495,-0.912,3
3883,3555000,Tupã (SP),65615,SP,355500,-1.2826,2
3884,3555109,Tupi Paulista (SP),15670,SP,355510,-1.2918,2
3885,3555208,Turiúba (SP),2024,SP,355520,-1.0987,2
3886,3555307,Turmalina (SP),1667,SP,355530,-1.0024,3
3887,3555356,Ubarana (SP),6488,SP,355535,-1.1317,2
3888,3555406,Ubatuba (SP),92819,SP,355540,-0.8958,3
3889,3555505,Ubirajara (SP),4828,SP,355550,-0.9302,3
3890,3555604,Uchoa (SP),10191,SP,355560,-1.2812,2
3891,3555703,União Paulista (SP),1886,SP,355570,-0.9927,3
3892,3555802,Urânia (SP),9125,SP,355580,-1.1354,2
3893,3555901,Uru (SP),1142,SP,355590,-1.0987,2
3894,3556008,Urupês (SP),13965,SP,355600,-1.3818,1
3895,3556107,Valentim Gentil (SP),13732,SP,355610,-1.3317,2
3896,3556206,Valinhos (SP),133169,SP,355620,-1.6162,0
3897,3556305,Valparaíso (SP),27154,SP,355630,-1.2171,2
3898,3556354,Vargem (SP),10842,SP,355635,-0.9027,3
3899,3556404,Vargem Grande do Sul (SP),43368,SP,355640,-1.3024,2
3900,3556453,Vargem Grande Paulista (SP),54315,SP,355645,-1.3144,2
3901,3556503,Várzea Paulista (SP),124269,SP,355650,-1.337,1
3902,3556602,Vera Cruz (SP),10804,SP,355660,-1.1574,2
3903,3556701,Vinhedo (SP),81516,SP,355670,-1.5876,0
3904,3556800,Viradouro (SP),19133,SP,355680,-1.3788,1
3905,3556909,Vista Alegre do Alto (SP),9163,SP,355690,-1.3943,1
3906,3556958,Vitória Brasil (SP),1852,SP,355695,-0.9788,3
3907,3557006,Votorantim (SP),124468,SP,355700,-1.4391,0
3908,3557105,Votuporanga (SP),96106,SP,355710,-1.4769,0
3909,3557154,Zacarias (SP),2784,SP,355715,-1.1136,2
3910,3557204,Chavantes (SP),12418,SP,355720,-1.1352,2
3911,3557303,Estiva Gerbi (SP),11507,SP,355730,-1.3093,2
3912,4100103,Abatiá (PR),7360,PR,410010,-0.2368,4
3913,4100202,Adrianópolis (PR),5797,PR,410020,0.1802,4
3914,4100301,Agudos do Sul (PR),9567,PR,410030,-0.2479,4
3915,4100400,Almirante Tamandaré (PR),121420,PR,410040,-1.0969,2
3916,4100459,Altamira do Paraná (PR),1429,PR,410045,0.2687,4
3917,4100509,Altônia (PR),22293,PR,410050,-0.6619,3
3918,4100608,Alto Paraná (PR),14945,PR,410060,-0.7459,3
3919,4100707,Alto Piquiri (PR),9722,PR,410070,-0.4341,4
3920,4100806,Alvorada do Sul (PR),11598,PR,410080,-0.4168,4
3921,4100905,Amaporã (PR),6405,PR,410090,-0.3986,4
3922,4101002,Ampére (PR),19466,PR,410100,-0.9053,3
3923,4101051,Anahy (PR),2774,PR,410105,-0.4884,4
3924,4101101,Andirá (PR),19823,PR,410110,-0.853,3
3925,4101150,Ângulo (PR),2931,PR,410115,-0.5809,4
3926,4101200,Antonina (PR),18919,PR,410120,-0.7436,3
3927,4101309,Antônio Olinto (PR),7421,PR,410130,0.0158,4
3928,4101408,Apucarana (PR),137438,PR,410140,-1.1341,2
3929,4101507,Arapongas (PR),126545,PR,410150,-1.2751,2
3930,4101606,Arapoti (PR),28480,PR,410160,-0.6666,3
3931,4101655,Arapuã (PR),2951,PR,410165,0.2599,4
3932,4101705,Araruna (PR),14029,PR,410170,-0.6579999999999999,3
3933,4101804,Araucária (PR),148522,PR,410180,-1.3954,1
3934,4101853,Ariranha do Ivaí (PR),2026,PR,410185,0.1445,4
3935,4101903,Assaí (PR),14792,PR,410190,-0.7415,3
3936,4102000,Assis Chateaubriand (PR),33306,PR,410200,-0.8519,3
3937,4102109,Astorga (PR),26304,PR,410210,-1.0613,3
3938,4102208,Atalaia (PR),3871,PR,410220,-0.7713,3
3939,4102307,Balsa Nova (PR),13238,PR,410230,-1.1813,2
3940,4102406,Bandeirantes (PR),31061,PR,410240,-0.9564,3
3941,4102505,Barbosa Ferraz (PR),11287,PR,410250,-0.2444,4
3942,4102604,Barracão (PR),10347,PR,410260,-0.6573,3
3943,4102703,Barra do Jacaré (PR),2781,PR,410270,-0.4202,4
3944,4102752,Bela Vista da Caroba (PR),3404,PR,410275,0.1163,4
3945,4102802,Bela Vista do Paraíso (PR),15400,PR,410280,-0.7689,3
3946,4102901,Bituruna (PR),16411,PR,410290,-0.4385,4
3947,4103008,Boa Esperança (PR),3991,PR,410300,-0.3191,4
3948,4103024,Boa Esperança do Iguaçu (PR),2437,PR,410302,-0.2813,4
3949,4103040,Boa Ventura de São Roque (PR),6343,PR,410304,0.3753,4
3950,4103057,Boa Vista da Aparecida (PR),7524,PR,410305,-0.1691,4
3951,4103107,Bocaiúva do Sul (PR),13308,PR,410310,-0.5924,4
3952,4103156,Bom Jesus do Sul (PR),3472,PR,410315,-0.2316,4
3953,4103206,Bom Sucesso (PR),7103,PR,410320,-0.5755,4
3954,4103222,Bom Sucesso do Sul (PR),3244,PR,410322,-0.8287,3
3955,4103305,Borrazópolis (PR),6290,PR,410330,-0.3971,4
3956,4103354,Braganey (PR),5338,PR,410335,-0.2602,4
3957,4103370,Brasilândia do Sul (PR),2521,PR,410337,-0.2432,4
3958,4103404,Cafeara (PR),2973,PR,410340,-0.4535,4
3959,4103453,Cafelândia (PR),18783,PR,410345,-1.2077,2
3960,4103479,Cafezal do Sul (PR),3975,PR,410347,-0.3026,4
3961,4103503,Califórnia (PR),8641,PR,410350,-0.6164,4
3962,4103602,Cambará (PR),25569,PR,410360,-1.1043,2
3963,4103701,Cambé (PR),108126,PR,410370,-1.2651,2
3964,4103800,Cambira (PR),7967,PR,410380,-0.6786,3
3965,4103909,Campina da Lagoa (PR),13888,PR,410390,-0.2355,4
3966,4103958,Campina do Simão (PR),3831,PR,410395,0.4372,4
3967,4104006,Campina Grande do Sul (PR),44072,PR,410400,-1.171,2
3968,4104055,Campo Bonito (PR),3694,PR,410405,-0.2081,4
3969,4104105,Campo do Tenente (PR),8118,PR,410410,-0.5771,4
3970,4104204,Campo Largo (PR),135678,PR,410420,-1.1861,2
3971,4104253,Campo Magro (PR),30151,PR,410425,-0.9791,3
